transform_run_id,source_dataset,source_field,canonical_field,data_type,source_unit,target_unit,scale_factor,nullable,required,mapping_status,mapping_evidence,notes
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,LONG_PAYABLE,source_derived:e08071e939075330,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,LONG_PREPAID_EXPENSE,source_derived:8e3ccb5f3fd0f74a,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,LONG_RECE,source_derived:d3f2e24d94a7f725,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,LONG_STAFFSALARY_PAYABLE,source_derived:cb25585cf95c1cac,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,MINORITY_EQUITY,source_derived:de4fee334a7b1e07,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,MONETARYFUNDS,source_derived:174bca3a8b057fc0,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,NONCURRENT_ASSET_1YEAR,source_derived:1bca54c4f816547c,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,NONCURRENT_ASSET_BALANCE,source_derived:e086f576830a9510,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,NONCURRENT_ASSET_OTHER,source_derived:cf9375393e4e40cc,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,NONCURRENT_LIAB_1YEAR,source_derived:5a9635054720fa02,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,NONCURRENT_LIAB_BALANCE,source_derived:43da81297df853c6,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,NONCURRENT_LIAB_OTHER,source_derived:27508a6322e7c7cf,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,NOTE_ACCOUNTS_PAYABLE,source_derived:cecdcc97450d929f,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,NOTE_ACCOUNTS_RECE,source_derived:7223bfb0f1c4777c,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,NOTE_PAYABLE,source_derived:4efa775cfe2a0a64,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,NOTE_RECE,source_derived:e9406910f6da0148,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,OIL_GAS_ASSET,source_derived:21639936c25280cb,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,OTHER_COMPRE_INCOME,source_derived:fe659cf8395c1f32,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,OTHER_CREDITOR_INVEST,source_derived:fa60995973c79f29,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,OTHER_CURRENT_ASSET,source_derived:4fb76b1a0887635a,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,OTHER_CURRENT_LIAB,source_derived:fea1b3436bb97f00,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,OTHER_EQUITY_INVEST,source_derived:3eef4d0396d026e6,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,OTHER_EQUITY_OTHER,source_derived:8713576a252fda2a,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,OTHER_EQUITY_TOOL,source_derived:222a6d16cd58fcb1,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,OTHER_NONCURRENT_ASSET,source_derived:b58383c8ee538d19,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,OTHER_NONCURRENT_FINASSET,source_derived:10aff672aedccb4b,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,OTHER_NONCURRENT_LIAB,source_derived:12c570df6875a03a,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,OTHER_PAYABLE,source_derived:88d042b6a979d3d5,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,OTHER_RECE,source_derived:b90767cd159d4c6e,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,PARENT_EQUITY_BALANCE,source_derived:adb6816083d98d78,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,PARENT_EQUITY_OTHER,source_derived:121fc993fd8153f1,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,PERPETUAL_BOND,source_derived:1d8e1412881ea1cc,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,PERPETUAL_BOND_PAYBALE,source_derived:71bce7227c313416,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,PREDICT_CURRENT_LIAB,source_derived:a500af61487354ef,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,PREDICT_LIAB,source_derived:adf01905d24e5396,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,PREFERRED_SHARES,source_derived:ce4f3cb7a842fab3,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,PREFERRED_SHARES_PAYBALE,source_derived:7a03c09bf6d3891c,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,PREMIUM_RECE,source_derived:d6781e2afe1b9f7b,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,PREPAYMENT,source_derived:1a25d47c19a1a404,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,PRODUCTIVE_BIOLOGY_ASSET,source_derived:b502738aeae1ca5a,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,PROJECT_MATERIAL,source_derived:198aee815300f3e0,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,RC_RESERVE_RECE,source_derived:100a27b17dddf7de,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,REINSURE_PAYABLE,source_derived:e8f94fe597488baf,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,REINSURE_RECE,source_derived:f5442441b07fdbd0,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,SELL_REPO_FINASSET,source_derived:9aeb568dd05353f2,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,SETTLE_EXCESS_RESERVE,source_derived:bed22c22bef7b205,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,SHARE_CAPITAL,source_derived:6dc0c1909ae36eff,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,SHORT_BOND_PAYABLE,source_derived:5a57bec9ae66c43d,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,SHORT_FIN_PAYABLE,source_derived:0c491a82a147a0dc,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,SHORT_LOAN,source_derived:c9e9d1d59864fbbb,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,SPECIAL_PAYABLE,source_derived:108a2952789a9787,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,SPECIAL_RESERVE,source_derived:143c6a61716e8e61,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,STAFF_SALARY_PAYABLE,source_derived:1b08b58ac2aae49e,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,SUBSIDY_RECE,source_derived:e396a68f678d2451,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,SURPLUS_RESERVE,source_derived:bdc01a77aa70f103,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,TAX_PAYABLE,source_derived:bbbc083f9091e4d8,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,TOTAL_ASSETS,source_derived:2a85144638cfdf6b,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,TOTAL_CURRENT_ASSETS,source_derived:f8a18e7d4047a6a0,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,TOTAL_CURRENT_LIAB,source_derived:58086dd93e55210a,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,TOTAL_EQUITY,source_derived:acbedb35cd54ecd5,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,TOTAL_LIAB_EQUITY,source_derived:9ec128f3b7cf24b6,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,TOTAL_LIABILITIES,source_derived:4df0ef1ddd0a5107,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,TOTAL_NONCURRENT_ASSETS,source_derived:d4ca6df46215ff95,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,TOTAL_NONCURRENT_LIAB,source_derived:c281cba46a0fefdd,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,TOTAL_OTHER_PAYABLE,source_derived:1c64eb097044a8aa,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,TOTAL_OTHER_RECE,source_derived:28df2d1f1367e875,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,TOTAL_PARENT_EQUITY,source_derived:74ad62047fc67bb9,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,TRADE_FINASSET,source_derived:981ab03742d8d68c,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,TRADE_FINASSET_NOTFVTPL,source_derived:536ddfc376ed41f6,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,TRADE_FINLIAB,source_derived:589f32b5da13b602,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,TRADE_FINLIAB_NOTFVTPL,source_derived:e5d586bfdb322bc8,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,TREASURY_SHARES,source_derived:91cc3c15a69e0a20,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,UNASSIGN_RPOFIT,source_derived:a3a766e44d55505c,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,UNCONFIRM_INVEST_LOSS,source_derived:c9f07bd1fa2e6944,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,USERIGHT_ASSET,source_derived:d6f88c60166e38be,source,CNY_yuan,CNY_yuan,1.0,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,ACCEPT_DEPOSIT_INTERBANK_YOY,source_derived:0082ed340cf1e907,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,ACCOUNTS_PAYABLE_YOY,source_derived:947b67416bd80b90,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,ACCOUNTS_RECE_YOY,source_derived:72e991257f9a8b4b,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,ACCRUED_EXPENSE_YOY,source_derived:3d3656889bf4ac8a,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,ADVANCE_RECEIVABLES_YOY,source_derived:81eb6a3682dbd259,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,AGENT_TRADE_SECURITY_YOY,source_derived:bb1420e5774a945d,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,AGENT_UNDERWRITE_SECURITY_YOY,source_derived:04e98e609cff5393,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,AMORTIZE_COST_FINASSET_YOY,source_derived:af86564096fcc020,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,AMORTIZE_COST_FINLIAB_YOY,source_derived:7dd4ef3638c49328,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,AMORTIZE_COST_NCFINASSET_YOY,source_derived:2de4878694b6cf1d,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,AMORTIZE_COST_NCFINLIAB_YOY,source_derived:3334bc98e0a1e4f0,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,APPOINT_FVTPL_FINASSET_YOY,source_derived:72379e56b5585bfe,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
31635b34-d1ee-46d4-9c0f-32ae3f30d567,stock_balance_sheet_by_report_em,APPOINT_FVTPL_FINLIAB_YOY,source_derived:9fa63fd8923756a8,source,percent_point,decimal,0.01,True,False,passthrough,Raw wide field preserved as traceable long-form item,
